title	city	hotels	hotels_price
友谊关周边酒店	崇左	"凭祥地龙山庄农家乐, 凭祥永顺公寓酒店, 崇左德旺宾馆, 凭祥川江宾馆, 凭祥国宾商务大酒店, 凭祥华越商务大酒店, 凭祥天宝大酒店, 凭祥芙蓉大酒店"	"210, 200, 80, 88, 60, 59, 98, 58"
归龙斜塔周边酒店	崇左	"崇左喜洋洋便捷酒店, 城市便捷酒店(崇左友谊大道店), 崇左城南旅馆, 城市便捷酒店(崇左沿山路店), 崇左雅乐居便捷酒店, 雅斯特酒店(崇左沿山路店), 崇左528主题宾馆, 崇左好时光便捷酒店"	"88, 69, 35, 81, 68, 82, 58, 58"
崇左大新恩城山水风光周边酒店	崇左	"崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店, 崇左家园商务酒店"	"88, 82, 336, 68, 58, 68, 70, 98"
沙屯多级瀑布周边酒店	崇左	"金海岸便捷酒店连锁(崇左车站店), 崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店"	"76, 88, 82, 336, 68, 58, 68, 70"
凭祥古城周边酒店	崇左	"金海岸便捷酒店连锁(崇左车站店), 崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店"	"76, 88, 82, 336, 68, 58, 68, 70"
弄官白头叶猴周边酒店	崇左	"崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店, 崇左家园商务酒店"	"88, 82, 336, 68, 58, 68, 70, 98"
左江斜塔周边酒店	崇左	"城市便捷酒店(崇左友谊大道店), 崇左城南旅馆, 城市便捷酒店(崇左沿山路店), 崇左雅乐居便捷酒店, 雅斯特酒店(崇左沿山路店), 崇左528主题宾馆, 崇左好时光便捷酒店, 崇左沿山便捷商务酒店"	"69, 35, 81, 68, 82, 58, 58, 60"
大新黑水河周边酒店	崇左	"崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店, 崇左家园商务酒店"	"88, 82, 336, 68, 58, 68, 70, 98"
龙州起义纪念馆周边酒店	崇左	"龙州悦祥便捷酒店, 龙州南湖商务酒店, 龙州龙江宾馆, 龙州金明珠商务酒店, 崇左都市便捷酒店(广场店), 龙州天琴酒店, 龙州城市快捷酒店, 龙州鑫隆商务宾馆"	"68, 68, 78, 60, 188, 70, 60, 60"
扶绥银泉山庄周边酒店	崇左	"金海岸便捷酒店连锁(崇左车站店), 崇左雅特斯酒店, 崇左德天大酒店, 崇左天湖大酒店, 崇左明都商务宾馆, 崇左幸福公寓, 崇左加洲便捷酒店, 崇左银通快捷酒店"	"76, 88, 82, 336, 68, 58, 68, 70"
圣堂山周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
百崖大峡谷周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
象州温泉周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
金秀莲花山周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
古海底迷宫周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
合山怀集周边酒店	来宾	"合山成事快捷宾馆, 合山金潮时尚酒店, 合山明都宾馆, 合山石都寶興宾馆, 合山银都假日宾馆, 合山娟娟旅社, Q加·好尚便捷酒店(合山店), 合山荣发旅馆"	"120, 58, 108, 58, 46, 112, 66, 87"
罗汉山周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
古象温泉度假村周边酒店	来宾	"象州迷尚酒店, 城市便捷酒店(象州温泉店), 象州美丽湾温泉客栈, 象州温泉大酒店, 来宾象州古象温泉度假村"	"58, 168, 98, 147, 69"
银杉公园周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
土司衙署周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
古占瑶寨周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
来宾花王山庄周边酒店	来宾	"来宾俊发酒店, 格林豪泰快捷酒店(来宾大桥路冶金路店), 来宾龙德宾馆, 来宾美丽湾宾馆, 来宾畅怀宾馆, 来宾仁和公寓, 来宾明秀商务酒店, 来宾银都宾馆"	"168, 78, 60, 39, 48, 68, 200, 50"
盛景号邮轮周边酒店	桂林	"桂林雨禾轩庄园, 桂林车友饭庄, 桂林桂林漓江怡趣园客栈, 桂林大圩锦秀山庄, 灵川君瑜圩舍民宿, 桂林大圩毛洲岛53号农家乐, 灵川大圩毛洲岛49号农家乐, 灵川毛洲岛4号农家乐"	"78, 68, 368, 108, 178, 58, 248, 199"
大圣马术俱乐部周边酒店	南宁	"南宁梧桐宿宾馆, 南宁鼎尚便捷酒店, 南宁西明酒店, 南宁凯舒酒店, 南宁银通商务酒店, 格莱美大酒店(南宁地铁西乡塘客运站店), 南宁桂嘉宾馆, 南宁西城宾馆"	"69, 48, 60, 50, 51, 98, 61, 88"
南宁汽车博览会周边酒店	南宁	"精通柏林酒店(南宁东站会展中心青秀万达店), 南宁聚丰旅馆, 南宁安远宾馆, 南宁爱馨宾馆, 南宁凯莱福豪庭酒店欧诺店, 雅斯特酒店(南宁火车站店), 南宁红辉宾馆, 南宁永友商务公寓"	"104, 25, 56, 50, 100, 79, 30, 118"
梧州博物馆周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
骁骑营马术俱乐部周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
白鹤山周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
罗漫山周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
州头古榕周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
梧州系龙洲周边酒店	梧州	"梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店, 梧州赣发旅馆"	"210, 50, 50, 56, 106, 55, 122, 40"
山湖秀色周边酒店	梧州	"城市便捷酒店(梧州三龙大道政务中心店), 梧州二房一厅高层小清新偷闲小屋, 梧州7日优品酒店, 梧州赣兴旅馆, 18精品酒店(梧州河东店), 梧州伯豪酒店, 梧州夏威夷假日酒店, 梧州白云江景大酒店"	"245, 210, 50, 50, 56, 106, 55, 122"
百谷和高岭坡遗址周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
黄猄洞周边酒店	百色	"百色朗东商务酒店, 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店, 百色凯旋宾馆, 百色好邻居便捷酒店"	"60, 50, 60, 69, 58, 67, 88, 129"
澄碧河漂游周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
百谷遗址周边酒店	百色	盛华宾馆	45
宫保府周边酒店	百色	"百色朗东商务酒店, 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店, 百色凯旋宾馆, 百色好邻居便捷酒店"	"60, 50, 60, 69, 58, 67, 88, 129"
罗妹莲花洞周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
澄碧河水利周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
芦仙湖周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
宫保府建筑群周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店"	"60, 60, 183, 50, 60, 69, 58, 67"
黑衣壮山寨周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
凌云石刻周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
右江工农民主政府周边酒店	百色	"田东东园宾馆, 田东祥和大酒店, 田东天一商务酒店, 田东勇胜宾馆, 田东福鼎商务宾馆, 田东缘缘宾馆, 城市便捷酒店(田东店), 田东鑫源商务宾馆"	"60, 123, 62, 37, 49, 59, 75, 48"
波贴湖周边酒店	百色	"百色景菲曼商务宾馆, 百色朗东商务酒店, 雅斯特酒店(百色火车站店), 百色润福宾馆福州街分店, 百色维嘉宾馆, 百色维嘉商务宾馆, 百色恒悦主题宾馆, 百色和义精品酒店"	"60, 60, 183, 50, 68, 66, 60, 69"
雷公滩周边酒店	百色	"百色朗东商务酒店, 百色润福宾馆福州街分店, 百色恒悦主题宾馆, 百色和义精品酒店, 百色金瑞宾馆, 百色华风商务酒店, 百色凯旋宾馆, 百色好邻居便捷酒店"	"60, 50, 60, 69, 58, 67, 88, 129"
同寿山水周边酒店	河池	"凤山三门海寿源假日公寓, 凤山环巢养生度假酒店, 河池永寿宫商务酒店"	"88, 168, 98"
激情之漂周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
同乐镇生态新村周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
剑江山水周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
含乐岩周边酒店	河池	"河池艾林微酒店, 河池康乐酒店, 河池运达大酒店, 河池嘉逸便捷酒店, 河池1001商务宾馆, 河池然泰宾馆, 河池微笑宾馆, 河池乾山客栈"	"61, 89, 56, 68, 78, 108, 86, 70"
好来屋演艺广场演出周边酒店	北海	"北海古厘岛度假酒店, 北海银滩明都精品酒店, 北海隆盛假日休闲旅馆, 北海银滩南宁商务酒店, 北海银滩之家自助公寓, 李师傅自助公寓(北海银滩店), 北海潇湘宾馆, 北海赵阿姨自助公寓"	"340, 105, 67, 88, 96, 89, 138, 38"
竹山周边酒店	防城港	"柏曼酒店(防城港火车北站店), 雅斯特酒店(防城港高铁站店), 防城港湘岳宾馆, 防城港许银旅馆, 防城港美家客舍宾馆, 防城港航城商务酒店, 防城港知美宾馆, 防城港平平宾馆"	"125, 146, 45, 49, 63, 80, 59, 68"
巫头白鹤山周边酒店	防城港	"东兴海景楼度假村, 东兴金湾酒店, 防城港海蓝蓝海景房渔家乐(分店), 东兴万尾农家旅馆, 东兴乡海农家乐, 东兴骐安居别院, 防城港陈梅花特色民宿(2号店), 东兴五叔农家乐"	"128, 90, 166, 69, 74, 168, 128, 62"
伯南公园周边酒店	防城港	"防城港子航民宿, 防城港嘉汇商务酒店, 防城港红红旅馆, 防城港益家乐民宿, 防城港爱心之家空中别墅(金花茶大道辅路分店), 柏曼酒店(防城港火车北站店), 雅斯特酒店(防城港高铁站店), 防城港湘岳宾馆"	"58, 65, 39, 108, 600, 125, 146, 45"
防城港江那鸳鸯潭周边酒店	防城港	"东兴华悦宾馆, 防城港京韵越旅民宿, 东兴金泉宾馆, 东兴桃园宾馆, 东兴金钻宾馆, Q加·东兴意利时尚酒店, 城市便捷酒店(东兴口岸店), 东兴祥云快捷酒店"	"68, 128, 60, 128, 89, 66, 138, 67"
瑶山大峡谷漂流周边酒店	防城港	防城港城之星快捷酒店	78
凤亭河周边酒店	防城港	"防城港蓝白拖美宿, 防城港海逸居民宿, 防城港江山半岛酒店, 防城港七月上民宿, 防城港蓝海湾客栈, 防城港老李四客栈, 防城港海天一舍客栈, 防城港海客时光民宿"	"678, 275, 240, 131, 98, 118, 398, 291"
贺州留趣山周边酒店	贺州	"贺州龙记宾馆, 贺州宏运雅居, 贺州庆丰源民宿, 贺州鲜美廉客栈, 贺州永丰宾馆, 贺州便捷宾馆, 贺州好运来酒店, 贺州温馨居公寓"	"88, 53, 83, 80, 468, 68, 90, 453"
水月岩周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
玉林高山村周边酒店	玉林	"玉林富美亚酒店, 玉林万升宾馆, 玉林北城商务宾馆, 玉林健和旅业, 玉林华茂宾馆, 玉林玉环旅馆, 众庭酒店(玉林国防店), 玉林国防大厦招待所"	"62, 104, 59, 49, 49, 77, 138, 65"
天门关周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
玉林硃砂垌围屋周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
北流罗政村周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
桂东南纪念塔周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
宴石山周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
容县近代建筑群周边酒店	玉林	"容县养心学院酒店, 容县途乐商务酒店, 容县金瑞宾馆, 容县和鑫商务宾馆, 容县兴得利宾馆, 容县容州国际大酒店, 容县巴里岛假日酒店, 容县宜居宾馆"	"239, 79, 58, 58, 88, 231, 74, 95"
博白绿珠井周边酒店	玉林	"玉林宾馆第一分部, 玉林大众商务宾馆, 玉林国豪宾馆, 玉林香都大酒店, 名人酒店(玉林城站店), 玉林圣上大酒店, 精通酒店(玉林火车站玉柴店), 玉林钱江源大酒店"	"138, 29, 40, 50, 68, 49, 68, 57"
玉林王力故居周边酒店	玉林	"博白县新世纪国际大酒店, 玉林华柳酒店, 博白博华酒店, 博白绿珠国际大酒店, 博白新中原酒店, 博白财富大酒店, 博白御龙酒店, 博白博鑫旅馆"	"138, 78, 65, 92, 68, 128, 168, 30"
